,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
1987,2.5,,20,,,,,,7.0,,,,4,,Paul Justin,,36,,55.6,2,231,6.4,paul-justin-1,9,0,QB,,105.6,,,,,9,0,-9,-1.0,0,,,1987,,,Arizona State,,0,,,-9,-1.0,,,,
1988,7.2,,84,,,,,,8.0,,,,2,,Paul Justin,,150,,56.0,5,1063,7.1,paul-justin-1,27,6,QB,,123.9,,,,,27,1,-81,-3.0,1,,,1988,,,Arizona State,,1,,,-81,-3.0,,,,
1989,7.9,,183,,,,,,11.0,,,,10,,Paul Justin,,314,,58.3,17,2591,8.3,paul-justin-1,28,6,QB,,139.1,1.0,3.0,3.0,1.0,27,0,-131,-4.9,1,,,1989,,,Arizona State,,1,,,-128,-4.6,,,,
1990,6.4,,131,,,,,,11.0,,,,10,,Paul Justin,,253,,51.8,10,1876,7.4,paul-justin-1,30,12,QB,,119.2,,,,,30,2,-71,-2.4,2,,,1990,,,Arizona State,,2,,,-71,-2.4,,,,
Career,7.0,,418,,,,,,,,,,26,,Paul Justin,,753,,55.5,34,5761,7.7,paul-justin-1,94,24,QB,,127.8,1.0,3.0,3.0,1.0,93,3,-292,-3.1,4,,,Career,,,Arizona State,,4,,,-289,-3.1,,,,
