,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
1995,9.9,,128,,,,,,11.0,,,,6,,Donovan McNabb,,207,,61.8,16,1991,9.6,donovan-mcnabb-1,123,12,QB,,162.3,,,,,123,2,261,2.1,2,,,1995,,,Syracuse,,2,,,261,2.1,,,,
1996,8.1,,118,,,,,,11.0,,,,9,,Donovan McNabb,,215,,54.9,19,1776,8.3,donovan-mcnabb-1,97,18,QB,,145.1,,,,,97,3,458,4.7,3,,,1996,,,Syracuse,,3,,,458,4.7,,,,
1997,9.9,,145,,,,,,12.0,,,,6,,Donovan McNabb,,265,,54.7,20,2488,9.4,donovan-mcnabb-1,110,36,QB,,154.0,,,,,110,6,404,3.7,6,,,1997,,,Syracuse,,6,,,404,3.7,,,,
1998,9.4,,157,,,,,,11.0,,,,5,,Donovan McNabb,,251,,62.5,22,2134,8.5,donovan-mcnabb-1,135,48,QB,,158.9,,,,,135,8,438,3.2,8,,,1998,,,Syracuse,,8,,,438,3.2,,,,
Career,9.3,,548,,,,,,,,,,26,,Donovan McNabb,,938,,58.4,77,8389,8.9,donovan-mcnabb-1,465,114,QB,,155.1,,,,,465,19,1561,3.4,19,,,Career,,,Syracuse,,19,,,1561,3.4,,,,
