,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
1993,8.1,,159,,,,,,11.0,,,,10,,Danny Wuerffel,,273,,58.2,22,2230,8.2,danny-wuerffel-1,41,6,QB,,146.1,0.0,0.0,0.0,1.0,40,1,-89,-2.2,1,,,1993,,,Florida,,1,,,-89,-2.2,,,,
1994,8.1,,132,,,,,,12.0,,,,9,,Danny Wuerffel,,212,,62.3,18,1754,8.3,danny-wuerffel-1,36,18,QB,,151.3,,,,,36,3,-45,-1.3,3,,,1994,,,Florida,,3,,,-45,-1.3,,,,
1995,10.8,,210,,,,,,11.0,,,,10,,Danny Wuerffel,,325,,64.6,35,3266,10.0,danny-wuerffel-1,46,12,QB,,178.4,,,,,46,2,-141,-3.1,2,,,1995,,,Florida,,2,,,-141,-3.1,,,,
1996,10.6,,207,,,,,,12.0,,,,13,,Danny Wuerffel,,360,,57.5,39,3625,10.1,danny-wuerffel-1,63,12,QB,,170.6,,,,,63,2,-100,-1.6,2,,,1996,,,Florida,,2,,,-100,-1.6,,,,
Career,9.6,,708,,,,,,,,,,42,,Danny Wuerffel,,1170,,60.5,114,10875,9.3,danny-wuerffel-1,186,48,QB,,163.6,0.0,0.0,0.0,1.0,185,8,-375,-2.0,8,,,Career,,,Florida,,8,,,-375,-2.0,,,,
