,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2009,5.7,,71,,,,,,6.0,,,,5,,Jeff Tuel,,121,,58.7,6,789,6.5,jeff-tuel-1,55,0,QB,,121.6,,,,,55,0,-28,-0.5,0,,,2009,,,Washington State,,0,,,-28,-0.5,,,,FR
2010,7.1,,219,,,,,,12.0,,,,12,,Jeff Tuel,,366,,59.8,18,2780,7.6,jeff-tuel-1,134,6,QB,,133.3,,,,,134,1,204,1.5,1,,,2010,,,Washington State,,1,,,204,1.5,,,,SO
2011,6.6,,29,,,,,,3.0,,,,0,,Jeff Tuel,,45,,64.4,1,276,6.1,jeff-tuel-1,17,6,QB,,123.3,,,,,17,1,-9,-0.5,1,,,2011,,,Washington State,,1,,,-9,-0.5,,,,JR
2012,5.7,,211,,,,,,10.0,,,,8,,Jeff Tuel,,332,,63.6,8,2087,6.3,jeff-tuel-1,55,0,QB,,119.5,,,,,55,0,-115,-2.1,0,,,2012,,,Washington State,,0,,,-115,-2.1,,,,SR
Career,6.3,,530,,,,,,,,,,25,,Jeff Tuel,,864,,61.3,33,5932,6.9,jeff-tuel-1,261,12,QB,,125.8,,,,,261,2,52,0.2,2,,,Career,,,Washington State,,2,,,52,0.2,,,,
