,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
1993,2.9,,62,,,,,,10.0,,,,8,,Henry Burris,,149,,41.6,5,691,4.6,henry-burris-1,24,6,QB,,80.9,,,,,24,1,-27,-1.1,1,,,1993,,,Temple,,1,,,-27,-1.1,,,,
1994,6.3,,215,,,,,,11.0,,,,12,,Henry Burris,,409,,52.6,21,2716,6.6,henry-burris-1,60,18,QB,,119.4,,,,,60,3,-139,-2.3,3,,,1994,,,Temple,,3,,,-139,-2.3,,,,
1995,4.9,,139,,,,,,11.0,,,,17,,Henry Burris,,300,,46.3,11,2004,6.7,henry-burris-1,66,24,QB,,103.2,,,,,66,4,40,0.6,4,,,1995,,,Temple,,4,,,40,0.6,,,,
1996,7.0,,142,,,,,,11.0,,,,8,,Henry Burris,,280,,50.7,12,2084,7.4,henry-burris-1,22,0,QB,,121.7,,,,,22,0,105,4.8,0,,,1996,,,Temple,,0,,,105,4.8,,,,
Career,5.7,,558,,,,,,,,,,45,,Henry Burris,,1138,,49.0,49,7495,6.6,henry-burris-1,172,48,QB,,110.7,,,,,172,8,-21,-0.1,8,,,Career,,,Temple,,8,,,-21,-0.1,,,,
