,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2010,4.6,,23,,,,,,9.0,6-1,,,2,,Connor Shaw,,33,,69.7,1,223,6.8,connor-shaw-1,32,0,QB,,124.3,,,,,32,0,165,5.2,0,,,2010,,,South Carolina,,0,,209,165,5.2,,,,FR
2011,7.8,,123,,,,,,10.0,6-1,,,6,,Connor Shaw,,188,,65.4,14,1448,7.7,connor-shaw-1,135,48,QB,,148.3,,,,,135,8,525,3.9,8,,,2011,,,South Carolina,,8,,209,525,3.9,,,,SO
2012,8.7,,154,,,,,,11.0,6-1,,,7,,Connor Shaw,,228,,67.5,17,1956,8.6,connor-shaw-1,131,18,QB,,158.1,,,,,131,3,435,3.3,3,,,2012,,,South Carolina,,3,,209,435,3.3,,,,JR
2013,10.1,,180,0.0,0.0,,,,13.0,6-1,,,1,0.0,Connor Shaw,,284,,63.4,24,2447,8.6,connor-shaw-1,155,42,QB,0.0,162.9,1.0,9.0,9.0,1.0,154,6,558,3.6,7,,,2013,,,South Carolina,,7,,209,567,3.7,,,,SR
Career,8.8,,480,0.0,0.0,,,,,6-1,,,16,0.0,Connor Shaw,,733,,65.5,56,6074,8.3,connor-shaw-1,453,108,QB,0.0,155.9,1.0,9.0,9.0,1.0,452,17,1683,3.7,18,,,Career,,,South Carolina,,18,,209,1692,3.7,,,,
