,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
1988,6.9,,83,,,,,,12.0,,,,10,,Ty Detmer,,153,,54.2,13,1252,8.2,ty-detmer-1,32,0,QB,,138.0,,,,,32,0,-43,-1.3,0,,,1988,,,Brigham Young,,0,,,-43,-1.3,,,,
1989,11.0,,265,,,,,,12.0,,,,15,,Ty Detmer,,412,,64.3,32,4560,11.1,ty-detmer-1,85,36,QB,,175.6,,,,,85,6,-127,-1.5,6,,,1989,,,Brigham Young,,6,,,-127,-1.5,,,,
1990,8.4,,361,,,,,,12.0,,,,28,,Ty Detmer,,562,,64.2,41,5188,9.2,ty-detmer-1,73,24,QB,,155.9,,,,,73,4,-166,-2.3,4,,,1990,,,Brigham Young,,4,,,-166,-2.3,,,,
1991,10.4,,249,,,,,,12.0,,,,12,,Ty Detmer,,403,,61.8,35,4031,10.0,ty-detmer-1,75,24,QB,,168.5,,,,,75,4,-30,-0.4,4,,,1991,,,Brigham Young,,4,,,-30,-0.4,,,,
Career,9.5,,958,,,,,,,,,,65,,Ty Detmer,,1530,,62.6,121,15031,9.8,ty-detmer-1,265,84,QB,,162.7,,,,,265,14,-366,-1.4,14,,,Career,,,Brigham Young,,14,,,-366,-1.4,,,,
