,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2007,9.8,0.0,133,,,,,,11.0,,,,3,,Colin Kaepernick,,247,,53.8,19,2175,8.8,colin-kaepernick-1,105,36,QB,,150.8,,,,,105,6,593,5.6,6,0.0,,2007,1.0,0.0,Nevada,1.0,6,,,593,5.6,,,,FR
2008,7.8,,208,,,,,,13.0,,,,7,,Colin Kaepernick,,383,,54.3,22,2849,7.4,colin-kaepernick-1,161,102,QB,,132.1,,,,,161,17,1130,7.0,17,,,2008,,,Nevada,,17,,,1130,7.0,,,,SO
2009,7.7,,166,,,,,,13.0,,,,6,,Colin Kaepernick,,282,,58.9,20,2052,7.3,colin-kaepernick-1,162,102,QB,,139.1,1.0,6.0,6.0,1.0,161,16,1183,7.3,17,,,2009,,,Nevada,,17,,,1189,7.3,,,,JR
2010,8.6,,233,,,,,,14.0,,,,8,,Colin Kaepernick,,359,,64.9,21,3022,8.4,colin-kaepernick-1,173,120,QB,,150.5,,,,,173,20,1206,7.0,20,,,2010,,,Nevada,,20,,,1206,7.0,,,,SR
Career,8.4,0.0,740,,,,,,,,,,24,,Colin Kaepernick,,1271,,58.2,82,10098,7.9,colin-kaepernick-1,601,360,QB,,142.5,1.0,6.0,6.0,1.0,600,59,4112,6.9,60,0.0,,Career,1.0,0.0,Nevada,1.0,60,,,4118,6.9,,,,
