,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2001,7.2,,89,,,,,,9.0,,,,4,,Jason Campbell,,142,,62.7,4,1117,7.9,jason-campbell-1,46,12,QB,,132.4,,,,,46,2,72,1.6,2,,,2001,,,Auburn,,2,,,72,1.6,,,,FR
2002,8.1,,94,,,,,,13.0,,,,5,,Jason Campbell,,149,,63.1,11,1215,8.2,jason-campbell-1,72,18,QB,,149.2,,,,,72,3,206,2.9,3,,,2002,,,Auburn,,3,,,206,2.9,,,,SO
2003,7.2,,181,,,,,,13.0,,,,8,,Jason Campbell,,293,,61.8,10,2267,7.7,jason-campbell-1,73,6,QB,,132.6,,,,,73,1,-1,0.0,1,,,2003,,,Auburn,,1,,,-1,0.0,,,,JR
2004,10.3,,188,,,,,,13.0,,,,7,,Jason Campbell,,270,,69.6,20,2700,10.0,jason-campbell-1,58,18,QB,,172.9,,,,,58,3,30,0.5,3,,,2004,,,Auburn,,3,,,30,0.5,,,,SR
Career,8.3,,552,,,,,,,,,,24,,Jason Campbell,,854,,64.6,45,7299,8.5,jason-campbell-1,249,54,QB,,148.2,,,,,249,9,307,1.2,9,,,Career,,,Auburn,,9,,,307,1.2,,,,
