,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2000,9.3,,131,,,,,,11.0,,,,7,,Rex Grossman,,212,,61.8,21,1866,8.8,rex-grossman-1,28,0,QB,,161.8,0.0,9.0,9.0,1.0,27,0,-76,-2.8,0,,,2000,,,Florida,,0,,,-67,-2.4,,,,FR
2001,10.2,,259,,,,,,11.0,,,,12,,Rex Grossman,,395,,65.6,34,3896,9.9,rex-grossman-1,34,30,QB,,170.8,,,,,34,5,8,0.2,5,,,2001,,,Florida,,5,,,8,0.2,,,,SO
2002,6.1,,287,,,,,,13.0,,,,17,,Rex Grossman,,503,,57.1,22,3402,6.8,rex-grossman-1,59,6,QB,,121.5,0.0,21.0,21.0,1.0,58,1,-65,-1.1,1,,,2002,,,Florida,,1,,,-44,-0.7,,,,JR
Career,8.2,,677,,,,,,,,,,36,,Rex Grossman,,1110,,61.0,77,9164,8.3,rex-grossman-1,121,36,QB,,146.7,0.0,30.0,15.0,2.0,119,6,-133,-1.1,6,,,Career,,,Florida,,6,,,-103,-0.9,,,,
