,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2004,4.9,,6,,,,,,6.0,,,,0,,Dennis Dixon,,15,,40.0,0,73,4.9,dennis-dixon-1,10,0,QB,,80.9,,,,,10,0,40,4.0,0,,,2004,,,Oregon,,0,,,40,4.0,,,,FR
2005,7.3,,69,,,,,,12.0,,,,3,,Dennis Dixon,,104,,66.3,6,777,7.5,dennis-dixon-1,49,6,QB,,142.4,,,,,49,1,143,2.9,1,,,2005,,,Oregon,,1,,,143,2.9,,,,SO
2006,5.4,0.0,197,,,,,,12.0,,,,14,,Dennis Dixon,,322,,61.2,12,2143,6.7,dennis-dixon-1,94,12,QB,,120.7,,,,,94,2,442,4.7,2,0.0,,2006,2.0,0.0,Oregon,2.0,2,,,442,4.7,,,,JR
2007,9.3,,172,,,,,,10.0,,,,4,,Dennis Dixon,,254,,67.7,20,2136,8.4,dennis-dixon-1,105,54,QB,,161.2,,,,,105,9,583,5.6,9,,,2007,,,Oregon,,9,,,583,5.6,,,,SR
Career,7.1,0.0,444,,,,,,,,,,21,,Dennis Dixon,,695,,63.9,38,5129,7.4,dennis-dixon-1,258,72,QB,,137.9,,,,,258,12,1208,4.7,12,0.0,,Career,2.0,0.0,Oregon,2.0,12,,,1208,4.7,,,,
