,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
1999,3.1,,100,,,,,,10.0,,,,15,,Kyle Boller,,259,,38.6,9,1303,5.0,kyle-boller-1,61,0,QB,,80.8,,,,,61,0,-105,-1.7,0,,,1999,,,California,,0,,,-105,-1.7,,,,
2000,5.3,,163,,,,,,11.0,,,,13,,Kyle Boller,,349,,46.7,15,2121,6.1,kyle-boller-1,65,12,QB,,104.5,,,,,65,2,-44,-0.7,2,,,2000,,,California,,2,,,-44,-0.7,,,,SO
2001,5.6,,134,,,,,,10.0,,,,10,,Kyle Boller,,272,,49.3,12,1741,6.4,kyle-boller-1,79,6,QB,,110.2,0.0,18.0,9.0,2.0,77,1,63,0.8,1,,,2001,,,California,,1,,,81,1.0,,,,JR
2002,6.9,,225,,,,,,12.0,,,,10,,Kyle Boller,,421,,53.4,28,2815,6.7,kyle-boller-1,74,24,QB,,126.8,1.0,21.0,10.5,2.0,72,3,-83,-1.2,4,,,2002,,,California,,4,,,-62,-0.8,,,,SR
Career,5.5,,622,,,,,,,,,,48,,Kyle Boller,,1301,,47.8,64,7980,6.1,kyle-boller-1,279,42,QB,,108.2,1.0,39.0,9.8,4.0,275,6,-169,-0.6,7,,,Career,,,California,,7,,,-130,-0.5,,,,
