,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2001,4.0,,128,,,,,,10.0,,,,11,,Dan Orlovsky,,269,,47.6,9,1379,5.1,dan-orlovsky-1,31,12,QB,,93.5,,,,,31,2,-117,-3.8,2,,,2001,,,Connecticut,,2,,,-117,-3.8,,,,
2002,6.5,,221,,,,,,12.0,,,,11,,Dan Orlovsky,,366,,60.4,19,2488,6.8,dan-orlovsky-1,50,24,QB,,128.6,,,,,50,4,-86,-1.7,4,,,2002,,,Connecticut,,4,,,-86,-1.7,,,,SO
2003,7.4,,279,,,,,,12.0,,,,14,,Dan Orlovsky,,475,,58.7,33,3485,7.3,dan-orlovsky-1,30,0,QB,,137.4,,,,,30,0,-41,-1.4,0,,,2003,,,Connecticut,,0,,,-41,-1.4,,,,JR
2004,6.9,,288,,,,,,12.0,,,,15,,Dan Orlovsky,,457,,63.0,23,3354,7.3,dan-orlovsky-1,32,0,QB,,134.7,,,,,32,0,-41,-1.3,0,,,2004,,,Connecticut,,0,,,-41,-1.3,,,,SR
Career,6.4,,916,,,,,,,,,,51,,Dan Orlovsky,,1567,,58.5,84,10706,6.8,dan-orlovsky-1,143,36,QB,,127.0,,,,,143,6,-285,-2.0,6,,,Career,,,Connecticut,,6,,,-285,-2.0,,,,
