,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2005,5.2,,24,,,,,,8.0,,,,1,,Stephen McGee,,53,,45.3,2,283,5.3,stephen-mcgee-1,43,12,QB,,98.8,,,,,43,2,235,5.5,2,,,2005,,,Texas A&M,,2,,,235,5.5,,,,FR
2006,7.8,0.0,194,,,,,,13.0,,,,2,,Stephen McGee,,313,,62.0,12,2295,7.3,stephen-mcgee-1,147,24,QB,,134.9,0.0,12.0,12.0,1.0,146,4,666,4.6,4,0.0,,2006,1.0,0.0,Texas A&M,1.0,4,,,678,4.6,,,,SO
2007,6.0,0.0,211,,,,,,13.0,,,,8,,Stephen McGee,,364,,58.0,12,2311,6.3,stephen-mcgee-1,181,30,QB,,117.8,,,,,181,5,899,5.0,5,0.0,,2007,3.0,0.0,Texas A&M,3.0,5,,,899,5.0,,,,JR
2008,6.3,,56,,,,,,6.0,,,,2,,Stephen McGee,,85,,65.9,2,586,6.9,stephen-mcgee-1,17,0,QB,,126.9,,,,,17,0,-50,-2.9,0,,,2008,,,Texas A&M,,0,,,-50,-2.9,,,,SR
Career,6.7,0.0,485,,,,,,,,,,13,,Stephen McGee,,815,,59.5,28,5475,6.7,stephen-mcgee-1,388,66,QB,,124.1,0.0,12.0,12.0,1.0,387,11,1750,4.5,11,0.0,,Career,4.0,0.0,Texas A&M,4.0,11,,,1762,4.5,,,,
