,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2002,5.8,,103,,,,,,11.0,,,,9,,Jay Cutler,,212,,48.6,10,1433,6.8,jay-cutler-1,123,54,QB,,112.4,,,,,123,9,393,3.2,9,,,2002,,,Vanderbilt,,9,,,393,3.2,,,,FR
2003,6.5,,187,,,,,,12.0,,,,13,,Jay Cutler,,327,,57.2,18,2347,7.2,jay-cutler-1,115,6,QB,,127.7,,,,,115,1,299,2.6,1,,,2003,,,Vanderbilt,,1,,,299,2.6,,,,SO
2004,7.5,,147,,,,,,11.0,,,,5,,Jay Cutler,,241,,61.0,10,1844,7.7,jay-cutler-1,109,36,QB,,134.8,,,,,109,6,349,3.2,6,,,2004,,,Vanderbilt,,6,,,349,3.2,,,,JR
2005,6.7,0.0,273,,,,,,11.0,,,,9,,Jay Cutler,,462,,59.1,21,3073,6.7,jay-cutler-1,106,6,QB,,126.1,,,,,106,1,215,2.0,1,0.0,,2005,1.0,0.0,Vanderbilt,1.0,1,,,215,2.0,,,,SR
Career,6.6,0.0,710,,,,,,,,,,36,,Jay Cutler,,1242,,57.2,59,8697,7.0,jay-cutler-1,453,102,QB,,125.9,,,,,453,17,1256,2.8,17,0.0,,Career,1.0,0.0,Vanderbilt,1.0,17,,,1256,2.8,,,,
