,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
1991,11.7,,3,,,,,,12.0,,,,1,,Kerry Collins,,6,,50.0,1,95,15.8,kerry-collins-1,2,,QB,,204.7,,,,,2,0,-5,-2.5,0,,,1991,,,Penn State,,,,,-5,-2.5,,,,
1992,6.7,,64,,,,,,11.0,,,,2,,Kerry Collins,,137,,46.7,4,925,6.8,kerry-collins-1,17,,QB,,110.1,,,,,17,0,12,0.7,0,,,1992,,,Penn State,,,,,12,0.7,,,,
1993,5.5,,127,,,,,,11.0,,,,11,,Kerry Collins,,250,,50.8,13,1605,6.4,kerry-collins-1,27,,QB,,113.1,0.0,3.0,3.0,1.0,26,0,8,0.3,0,,,1993,,,Penn State,,,,,11,0.4,,,,
1994,10.5,,176,,,,,,11.0,,,,7,,Kerry Collins,,264,,66.7,21,2679,10.1,kerry-collins-1,12,,QB,,172.9,,,,,12,0,-19,-1.6,0,,,1994,,,Penn State,,,,,-19,-1.6,,,,
Career,7.8,,370,,,,,,,,,,21,,Kerry Collins,,657,,56.3,39,5304,8.1,kerry-collins-1,58,,QB,,137.3,0.0,3.0,3.0,1.0,57,0,-4,-0.1,0,,,Career,,,Penn State,,,,,-1,0.0,,,,
