,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
1987,3.7,,16,,,,,,11.0,,,,4,,Kent Graham,,24,,66.7,1,248,10.3,kent-graham-1,9,0,QB,,133.9,,,,,9,0,-11,-1.2,0,,,1987,,,Notre Dame,,0,,,-11,-1.2,,,,
1988,2.2,,16,,,,,,11.0,,,,2,,Kent Graham,,25,,64.0,0,144,5.8,kent-graham-1,9,0,QB,,96.4,0.0,2.0,2.0,1.0,8,0,18,2.3,0,,,1988,,,Notre Dame,,0,,,20,2.2,,,,
1990,6.3,,15,,,,,,12.0,,,,2,,Kent Graham,,26,,57.7,3,195,7.5,kent-graham-1,7,0,QB,,143.4,,,,,7,0,-10,-1.4,0,,,1990,,,Ohio State,,0,,,-10,-1.4,,,,
1991,5.4,,79,,,,,,12.0,,,,6,,Kent Graham,,153,,51.6,4,1018,6.7,kent-graham-1,70,6,QB,,108.3,,,,,70,1,-27,-0.4,1,,,1991,,,Ohio State,,1,,,-27,-0.4,,,,
Career,5.0,,126,,,,,,,,,,14,,Kent Graham,,228,,55.3,8,1605,7.0,kent-graham-1,95,6,QB,,113.7,0.0,2.0,2.0,1.0,94,1,-30,-0.3,1,,,Career,,,Overall,,1,,,-28,-0.3,,,,
