,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
1991,7.8,,135,,,,,,10.0,,,,8,,Steve Stenstrom,,229,,59.0,15,1853,8.1,steve-stenstrom-1,31,0,QB,,141.6,,,,,31,0,-123,-4.0,0,,,1991,,,Stanford,,0,,,-123,-4.0,,,,
1992,6.8,,197,,,,,,12.0,,,,9,,Steve Stenstrom,,335,,58.8,14,2399,7.2,steve-stenstrom-1,82,0,QB,,127.4,0.0,3.0,3.0,1.0,81,0,-258,-3.2,0,,,1992,,,Stanford,,0,,,-255,-3.1,,,,
1993,7.8,,300,,,,,,11.0,,,,14,,Steve Stenstrom,,455,,65.9,27,3627,8.0,steve-stenstrom-1,57,0,QB,,146.3,,,,,57,0,-229,-4.0,0,,,1993,,,Stanford,,0,,,-229,-4.0,,,,
1994,8.6,,217,,,,,,11.0,,,,6,,Steve Stenstrom,,333,,65.2,16,2822,8.5,steve-stenstrom-1,56,18,QB,,148.6,,,,,56,3,-108,-1.9,3,,,1994,,,Stanford,,3,,,-108,-1.9,,,,
Career,7.7,,849,,,,,,,,,,37,,Steve Stenstrom,,1352,,62.8,72,10701,7.9,steve-stenstrom-1,226,18,QB,,141.4,0.0,3.0,3.0,1.0,225,3,-718,-3.2,3,,,Career,,,Stanford,,3,,,-715,-3.2,,,,
