,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2007,1.9,0.0,8,,,,,,1.0,,,,2,,Christian Ponder,,18,,44.4,1,105,5.8,christian-ponder-1,5,0,QB,,89.6,,,,,5,0,51,10.2,0,0.0,,2007,1.0,0.0,Florida State,1.0,0,,,51,10.2,,,,FR
2008,5.3,,177,,,,,,13.0,,,,13,,Christian Ponder,,318,,55.7,14,2006,6.3,christian-ponder-1,119,24,QB,,115.0,,,,,119,4,423,3.6,4,,,2008,,,Florida State,,4,,,423,3.6,,,,SO
2009,8.1,0.0,227,,,,,,9.0,,,,7,,Christian Ponder,,330,,68.8,14,2717,8.2,christian-ponder-1,72,12,QB,,147.7,,,,,72,2,179,2.5,2,0.0,,2009,1.0,0.0,Florida State,1.0,2,,,179,2.5,,,,JR
2010,7.0,2.0,184,,,,,,12.0,,,,8,,Christian Ponder,,299,,61.5,20,2044,6.8,christian-ponder-1,100,24,QB,,135.7,,,,,100,4,180,1.8,4,0.0,,2010,0.0,0.0,Florida State,2.0,4,,,180,1.8,,,,SR
Career,6.7,2.0,596,,,,,,,,,,30,,Christian Ponder,,965,,61.8,49,6872,7.1,christian-ponder-1,296,60,QB,,132.1,,,,,296,10,833,2.8,10,0.0,,Career,2.0,0.0,Florida State,4.0,10,,,833,2.8,,,,
