,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2004,7.3,,73,,,,,,11.0,,,,4,,JaMarcus Russell,,144,,50.7,9,1053,7.3,jamarcus-russell-1,26,6,QB,,127.2,,,,,26,1,-41,-1.6,1,,,2004,,,LSU,,1,,,-41,-1.6,,,,SO
2005,7.5,0.0,188,,,,,,12.0,,,,9,,JaMarcus Russell,,311,,60.5,15,2443,7.9,jamarcus-russell-1,61,12,QB,,136.6,,,,,61,2,-22,-0.4,2,0.0,,2005,4.0,0.0,LSU,4.0,2,,,-22,-0.4,,,,JR
2006,9.7,,232,,,,,,13.0,,,,8,,JaMarcus Russell,,342,,67.8,28,3129,9.1,jamarcus-russell-1,52,6,QB,,167.0,,,,,52,1,142,2.7,1,,,2006,,,LSU,,1,,,142,2.7,,,,JR
Career,8.4,0.0,493,,,,,,,,,,21,,JaMarcus Russell,,797,,61.9,52,6625,8.3,jamarcus-russell-1,139,24,QB,,147.9,,,,,139,4,79,0.6,4,0.0,,Career,4.0,0.0,LSU,4.0,4,,,79,0.6,,,,
