,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
1981,5.4,,56,,,,,,12.0,,,,5,,Steve Young,,112,,50.0,5,731,6.5,steve-young-2,53,0,QB,,110.6,,,,,53,0,233,4.4,0,,,1981,,,Brigham Young,,0,,,233,4.4,,,,
1982,7.2,,230,,,,,,11.0,,,,18,,Steve Young,,367,,62.7,18,3100,8.4,steve-young-2,115,60,QB,,140.0,0.0,-4.0,-4.0,1.0,114,10,407,3.6,10,,,1982,,,Brigham Young,,10,,,403,3.5,,,,
1983,9.6,,306,,,,,,11.0,,,,10,,Steve Young,,429,,71.3,33,3902,9.1,steve-young-2,102,48,QB,,168.5,,,,,102,8,444,4.4,8,,,1983,,,Brigham Young,,8,,,444,4.4,,,,
Career,8.1,,592,,,,,,,,,,33,,Steve Young,,908,,65.2,56,7733,8.5,steve-young-2,270,108,QB,,149.8,0.0,-4.0,-4.0,1.0,269,18,1084,4.0,18,,,Career,,,Brigham Young,,18,,,1080,4.0,,,,
