,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
1992,25.6,,5,,,,,,5.0,,,,0,,Damon Huard,,5,,100.0,1,108,21.6,damon-huard-1,1,0,QB,,347.4,,,,,1,0,-23,-23.0,0,,,1992,,,Washington,,0,,,-23,-23.0,,,,
1993,5.1,,116,,,,,,10.0,,,,10,,Damon Huard,,197,,58.9,9,1282,6.5,damon-huard-1,50,6,QB,,118.5,,,,,50,1,48,1.0,1,,,1993,,,Washington,,1,,,48,1.0,,,,
1994,5.8,,153,,,,,,11.0,,,,12,,Damon Huard,,275,,55.6,13,1887,6.9,damon-huard-1,65,18,QB,,120.1,,,,,65,3,41,0.6,3,,,1994,,,Washington,,3,,,41,0.6,,,,
1995,8.2,,184,,,,,,11.0,,,,6,,Damon Huard,,287,,64.1,11,2415,8.4,damon-huard-1,61,12,QB,,143.3,,,,,61,2,55,0.9,2,,,1995,,,Washington,,2,,,55,0.9,,,,
Career,6.7,,458,,,,,,,,,,28,,Damon Huard,,764,,59.9,34,5692,7.5,damon-huard-1,177,36,QB,,129.9,,,,,177,6,121,0.7,6,,,Career,,,Washington,,6,,,121,0.7,,,,
