,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
1991,9.6,,99,,,,,,9.0,,,,5,,Jeff Garcia,,160,,61.9,12,1519,9.5,jeff-garcia-1,46,30,QB,,160.1,,,,,46,5,147,3.2,5,,,1991,,,San Jose State,,5,,,147,3.2,,,,
1992,6.0,,209,,,,,,11.0,,,,11,,Jeff Garcia,,371,,56.3,15,2418,6.5,jeff-garcia-1,94,42,QB,,118.5,,,,,94,7,223,2.4,7,,,1992,,,San Jose State,,7,,,223,2.4,,,,
1993,6.5,,196,,,,,,11.0,,,,16,,Jeff Garcia,,356,,55.1,21,2608,7.3,jeff-garcia-1,119,18,QB,,127.1,,,,,119,3,359,3.0,3,,,1993,,,San Jose State,,3,,,359,3.0,,,,
Career,6.8,,504,,,,,,,,,,32,,Jeff Garcia,,887,,56.8,48,6545,7.4,jeff-garcia-1,259,90,QB,,129.4,,,,,259,15,729,2.8,15,,,Career,,,San Jose State,,15,,,729,2.8,,,,
