,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
1999,11.5,,105,,,,,,12.0,,,,5,,Michael Vick,,182,,57.7,13,2065,11.3,michael-vick-1,131,54,QB,,171.1,,,,,131,9,682,5.2,9,,,1999,,,Virginia Tech,,9,,,682,5.2,,,,
2000,7.0,,87,,,,,,10.0,,,,6,,Michael Vick,,161,,54.0,8,1234,7.7,michael-vick-1,104,48,QB,,127.4,,,,,104,8,617,5.9,8,,,2000,,,Virginia Tech,,8,,,617,5.9,,,,SO
Career,9.4,,192,,,,,,,,,,11,,Michael Vick,,343,,56.0,21,3299,9.6,michael-vick-1,235,102,QB,,150.6,,,,,235,17,1299,5.5,17,,,Career,,,Virginia Tech,,17,,,1299,5.5,,,,
