,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
1985,6.8,,189,,,,,,11.0,,,,12,,Erik Kramer,,339,,55.8,16,2510,7.4,erik-kramer-1,90,6,QB,,126.4,,,,,90,1,-258,-2.9,1,,,1985,,,North Carolina State,,1,,,-258,-2.9,,,,
1986,6.0,,145,,,,,,11.0,,,,16,,Erik Kramer,,277,,52.3,14,2092,7.6,erik-kramer-1,74,30,QB,,120.9,,,,,74,5,79,1.1,5,,,1986,,,North Carolina State,,5,,,79,1.1,,,,
Career,6.4,,334,,,,,,,,,,28,,Erik Kramer,,616,,54.2,30,4602,7.5,erik-kramer-1,164,36,QB,,124.0,,,,,164,6,-179,-1.1,6,,,Career,,,North Carolina State,,6,,,-179,-1.1,,,,
