,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2006,12.5,,22,,,,,,14.0,,,,1,,Tim Tebow,,33,,66.7,5,358,10.8,tim-tebow-1,89,48,QB,,201.7,,,,,89,8,469,5.3,8,,,2006,,,Florida,,8,,,469,5.3,,,,FR
2007,10.4,,234,,,,,,13.0,,,,6,,Tim Tebow,,350,,66.9,32,3286,9.4,tim-tebow-1,210,138,QB,,172.5,,,,,210,23,895,4.3,23,,,2007,,,Florida,,23,,,895,4.3,,,,SO
2008,10.6,0.0,192,,,,,,14.0,,,,4,,Tim Tebow,,298,,64.4,30,2746,9.2,tim-tebow-1,176,72,QB,,172.4,,,,,176,12,673,3.8,12,0.0,,2008,3.0,0.0,Florida,3.0,12,,,673,3.8,,,,JR
2009,9.8,,213,,,,,,14.0,,,,5,,Tim Tebow,,314,,67.8,21,2895,9.2,tim-tebow-1,217,84,QB,,164.2,,,,,217,14,910,4.2,14,,,2009,,,Florida,,14,,,910,4.2,,,,SR
Career,10.4,0.0,661,,,,,,,,,,16,,Tim Tebow,,995,,66.4,88,9285,9.3,tim-tebow-1,692,342,QB,,170.8,,,,,692,57,2947,4.3,57,0.0,,Career,3.0,0.0,Florida,3.0,57,,,2947,4.3,,,,
