,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2002,9.3,,2,,,,,,13.0,,,,0,,Bruce Gradkowski,,3,,66.7,0,28,9.3,bruce-gradkowski-1,5,0,QB,,145.1,,,,,5,0,32,6.4,0,,,2002,,,Toledo,,0,,,32,6.4,,,,FR
2003,8.9,,277,,,,,,12.0,,,,7,,Bruce Gradkowski,,389,,71.2,29,3210,8.3,bruce-gradkowski-1,93,6,QB,,161.5,0.0,-1.0,-0.5,2.0,91,1,504,5.5,1,,,2003,,,Toledo,,1,,,503,5.4,,,,SO
2004,9.3,,280,,,,,,13.0,,,,8,,Bruce Gradkowski,,399,,70.2,27,3518,8.8,bruce-gradkowski-1,91,54,QB,,162.6,,,,,91,9,191,2.1,9,,,2004,,,Toledo,,9,,,191,2.1,,,,JR
2005,7.6,0.0,207,,,,,,11.0,,,,12,,Bruce Gradkowski,,332,,62.3,29,2469,7.4,bruce-gradkowski-1,61,24,QB,,146.4,,,,,61,4,291,4.8,4,0.0,,2005,1.0,0.0,Toledo,1.0,4,,,291,4.8,,,,SR
Career,8.6,0.0,766,,,,,,,,,,27,,Bruce Gradkowski,,1123,,68.2,85,9225,8.2,bruce-gradkowski-1,250,84,QB,,157.4,0.0,-1.0,-0.5,2.0,248,14,1018,4.1,14,0.0,,Career,1.0,0.0,Toledo,1.0,14,,,1017,4.1,,,,
