,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2003,9.3,,220,0.0,0.0,,0.0,0.0,13.0,,0.0,0.0,6,0.0,Kevin Kolb,0.0,360,,61.1,25,3131,8.7,kevin-kolb-1,140,42,QB,0.0,153.8,0.0,8.0,8.0,1.0,139,7,346,2.5,7,,0.0,2003,,,Houston,,7,0.0,,354,2.5,0.0,0.0,,
2004,7.7,,198,,,,,,11.0,,,,6,,Kevin Kolb,,353,,56.1,11,2766,7.8,kevin-kolb-1,118,30,QB,,128.8,,,,,118,5,51,0.4,5,,,2004,,,Houston,,5,,,51,0.4,,,,SO
2005,7.1,0.0,254,,,,,,12.0,,,,15,,Kevin Kolb,,420,,60.5,19,3258,7.8,kevin-kolb-1,104,30,QB,,133.4,,,,,104,5,200,1.9,5,0.0,,2005,2.0,0.0,Houston,2.0,5,,,200,1.9,,,,JR
2006,9.8,0.0,292,,,,,,14.0,,,,4,,Kevin Kolb,,432,,67.6,30,3809,8.8,kevin-kolb-1,111,24,QB,,162.7,,,,,111,4,154,1.4,4,0.0,,2006,2.0,0.0,Houston,2.0,4,,,154,1.4,,,,SR
Career,8.5,0.0,964,0.0,0.0,,0.0,0.0,,,0.0,0.0,31,0.0,Kevin Kolb,0.0,1565,,61.6,85,12964,8.3,kevin-kolb-1,473,126,QB,0.0,145.1,0.0,8.0,8.0,1.0,472,21,751,1.6,21,0.0,0.0,Career,4.0,0.0,Houston,4.0,21,0.0,,759,1.6,0.0,0.0,,
