,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
1997,8.7,,276,,,,,,13.0,,,,12,,Chad Pennington,,473,,58.4,42,3817,8.1,chad-pennington-1,57,6,QB,,150.4,,,,,57,1,-50,-0.9,1,,,1997,,,Marshall,,1,,,-50,-0.9,,,,
1998,8.9,,297,,,,,,13.0,,,,7,,Chad Pennington,,456,,65.1,28,3830,8.4,chad-pennington-1,55,6,QB,,152.9,,,,,55,1,8,0.1,1,,,1998,,,Marshall,,1,,,8,0.1,,,,
1999,10.0,,275,,,,,,12.0,,,,11,,Chad Pennington,,405,,67.9,37,3799,9.4,chad-pennington-1,56,12,QB,,171.4,,,,,56,2,103,1.8,2,,,1999,,,Marshall,,2,,,103,1.8,,,,
Career,9.2,,848,,,,,,,,,,30,,Chad Pennington,,1334,,63.6,107,11446,8.6,chad-pennington-1,168,24,QB,,157.6,,,,,168,4,61,0.4,4,,,Career,,,Marshall,,4,,,61,0.4,,,,
