,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
1979,6.6,,130,,,,,,12.0,,,,9,,Dan Marino,,222,,58.6,10,1680,7.6,dan-marino-1,35,6,QB,,128.9,,,,,35,1,-85,-2.4,1,,,1979,,,Pitt,,1,,,-85,-2.4,,,,
1980,5.7,,116,,,,,,12.0,,,,14,,Dan Marino,,224,,51.8,15,1609,7.2,dan-marino-1,14,0,QB,,121.7,,,,,14,0,-53,-3.8,0,,,1980,,,Pitt,,0,,,-53,-3.8,,,,
1981,6.8,,226,,,,,,12.0,,,,23,,Dan Marino,,380,,59.5,37,2876,7.6,dan-marino-1,24,12,QB,,143.1,,,,,24,2,-95,-4.0,2,,,1981,,,Pitt,,2,,,-95,-4.0,,,,
1982,4.6,,221,,,,,,12.0,,,,23,,Dan Marino,,378,,58.5,17,2432,6.4,dan-marino-1,44,0,QB,,115.2,,,,,44,0,-44,-1.0,0,,,1982,,,Pitt,,0,,,-44,-1.0,,,,
Career,5.9,,693,,,,,,,,,,69,,Dan Marino,,1204,,57.6,79,8597,7.1,dan-marino-1,117,18,QB,,127.7,,,,,117,3,-277,-2.4,3,,,Career,,,Pitt,,3,,,-277,-2.4,,,,
