,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2006,8.7,,33,0.0,0.0,,0.0,0.0,2.0,,,,0,0.0,Joe Webb,,51,,64.7,1,426,8.4,joe-webb-2,24,6,QB,0.0,141.3,0.0,0.0,,0.0,24,1,38,1.6,1,,0.0,2006,,,UAB,,1,0.0,,38,1.6,0.0,,,
2007,6.3,0.0,65,0.0,0.0,0.0,0.0,0.0,11.0,,,,1,0.0,Joe Webb,,117,0.0,55.6,5,679,5.8,joe-webb-2,97,24,QB,0.0,116.7,3.0,459.0,15.3,30.0,67,1,288,4.3,4,0.0,0.0,2007,1.0,0.0,UAB,1.0,4,0.0,,747,7.7,0.0,,,
2008,5.2,,208,,,,,,12.0,,,,16,,Joe Webb,,353,,58.9,10,2367,6.7,joe-webb-2,198,66,QB,,115.5,,,,,198,11,1021,5.2,11,,,2008,,,UAB,,11,,,1021,5.2,,,,JR
2009,8.7,,162,,,,,,12.0,,,,8,,Joe Webb,,271,,59.8,21,2299,8.5,joe-webb-2,229,72,QB,,150.7,1.0,12.0,6.0,2.0,227,11,1427,6.3,12,,,2009,,,UAB,,12,,,1439,6.3,,,,SR
Career,6.8,0.0,468,0.0,0.0,0.0,0.0,0.0,,,,,25,0.0,Joe Webb,,792,0.0,59.1,37,5771,7.3,joe-webb-2,548,168,QB,0.0,129.4,4.0,471.0,14.7,32.0,516,24,2774,5.4,28,0.0,0.0,Career,1.0,0.0,UAB,1.0,28,0.0,,3245,5.9,0.0,,,
