,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
1990,3.3,,97,,,,,,9.0,,,,10,,Gus Frerotte,,216,,44.9,5,1066,4.9,gus-frerotte-1,22,0,QB,,84.7,,,,,22,0,-58,-2.6,0,,,1990,,,Tulsa,,0,,,-58,-2.6,,,,
1991,-1.2,,5,,,,,,11.0,,,,2,,Gus Frerotte,,12,,41.7,0,76,6.3,gus-frerotte-1,5,0,QB,,61.5,,,,,5,0,45,9.0,0,,,1991,,,Tulsa,,0,,,45,9.0,,,,
1992,4.4,,116,,,,,,11.0,,,,11,,Gus Frerotte,,249,,46.6,6,1467,5.9,gus-frerotte-1,63,12,QB,,95.2,,,,,63,2,76,1.2,2,,,1992,,,Tulsa,,2,,,76,1.2,,,,
1993,6.8,,214,,,,,,11.0,,,,15,,Gus Frerotte,,383,,55.9,21,2871,7.5,gus-frerotte-1,73,6,QB,,129.1,,,,,73,1,10,0.1,1,,,1993,,,Tulsa,,1,,,10,0.1,,,,
Career,5.1,,432,,,,,,,,,,38,,Gus Frerotte,,860,,50.2,32,5480,6.4,gus-frerotte-1,163,18,QB,,107.2,,,,,163,3,73,0.4,3,,,Career,,,Tulsa,,3,,,73,0.4,,,,
