,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2009,5.5,0.0,69,,,,,,7.0,,,,6,,E.J. Manuel,,106,,65.1,2,817,7.7,ej-manuel-1,44,12,QB,,124.7,,,,,44,2,196,4.5,2,0.0,,2009,1.0,0.0,Florida State,1.0,2,,,196,4.5,,,,FR
2010,8.2,,65,,,,,,10.0,,,,4,,E.J. Manuel,,93,,69.9,4,861,9.3,ej-manuel-1,41,6,QB,,153.3,,,,,41,1,170,4.1,1,,,2010,,,Florida State,,1,,,170,4.1,,,,SO
2011,8.6,1.0,203,,,,,,12.0,,,,8,,E.J. Manuel,,311,,65.3,18,2666,8.6,ej-manuel-1,110,24,QB,,151.2,,,,,110,4,151,1.4,4,0.0,,2011,0.0,0.0,Florida State,1.0,4,,,151,1.4,,,,JR
2012,8.8,0.0,263,,,,,,14.0,,,,10,,E.J. Manuel,,387,,68.0,23,3397,8.8,ej-manuel-1,103,24,QB,,156.1,0.0,11.0,,0.0,103,4,310,3.0,4,0.0,,2012,1.0,0.0,Florida State,1.0,4,,,321,3.1,,,,SR
Career,8.3,1.0,600,,,,,,,,,,28,,E.J. Manuel,,897,,66.9,47,7741,8.6,ej-manuel-1,298,66,QB,,150.4,0.0,11.0,,0.0,298,11,827,2.8,11,0.0,,Career,2.0,0.0,Florida State,3.0,11,,,838,2.8,,,,
