,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2003,6.7,,84,,,,,,12.0,,,,7,,Vince Young,,143,,58.7,6,1155,8.1,vince-young-1,135,66,QB,,130.6,,,,,135,11,998,7.4,11,,,2003,,,Texas,,11,,,998,7.4,,,,FR
2004,6.4,,148,,,,,,12.0,,,,11,,Vince Young,,250,,59.2,12,1849,7.4,vince-young-1,168,84,QB,,128.4,0.0,48.0,48.0,1.0,167,14,1079,6.5,14,,,2004,,,Texas,,14,,,1127,6.7,,,,SO
2005,9.6,0.0,212,,,,,,13.0,,,,10,,Vince Young,,325,,65.2,26,3036,9.3,vince-young-1,155,72,QB,,163.9,,,,,155,12,1050,6.8,12,0.0,,2005,1.0,0.0,Texas,1.0,12,,,1050,6.8,,,,JR
Career,7.9,0.0,444,,,,,,,,,,28,,Vince Young,,718,,61.8,44,6040,8.4,vince-young-1,458,222,QB,,144.9,0.0,48.0,48.0,1.0,457,37,3127,6.8,37,0.0,,Career,1.0,0.0,Texas,1.0,37,,,3175,6.9,,,,
