,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2009,3.6,,24,,,,,,6.0,,,,2,,Brock Osweiler,,55,,43.6,2,249,4.5,brock-osweiler-1,16,0,QB,,86.4,,,,,16,0,7,0.4,0,,,2009,,,Arizona State,,0,,,7,0.4,,,,FR
2010,8.2,0.0,62,,,0.0,0.0,,6.0,,,,0,,Brock Osweiler,,109,0.0,56.9,5,797,7.3,brock-osweiler-1,38,6,QB,,133.4,,,,,38,1,124,3.3,1,0.0,,2010,0.0,0.0,Arizona State,0.0,1,,,124,3.3,,,,SO
2011,7.7,0.0,326,,,2.0,0.0,,13.0,,,,13,,Brock Osweiler,,516,0.0,63.2,26,4036,7.8,brock-osweiler-1,83,18,QB,,140.5,,,,,83,3,90,1.1,3,0.0,,2011,1.0,0.0,Arizona State,1.0,3,,,90,1.1,,,,JR
Career,7.5,0.0,412,,,2.0,0.0,,,,,,15,,Brock Osweiler,,680,0.0,60.6,33,5082,7.5,brock-osweiler-1,137,24,QB,,135.0,,,,,137,4,221,1.6,4,0.0,,Career,1.0,0.0,Arizona State,1.0,4,,,221,1.6,,,,
