,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
1997,5.9,,90,,,,,,8.0,,,,8,,Cleo Lemon,,205,,43.9,6,1452,7.1,cleo-lemon-1,57,6,QB,,105.3,,,,,57,1,-62,-1.1,1,,,1997,,,Arkansas State,,1,,,-62,-1.1,,,,
1998,6.6,,183,,,,,,12.0,,,,10,,Cleo Lemon,,387,,47.3,14,2721,7.0,cleo-lemon-1,67,0,QB,,113.1,,,,,67,0,-241,-3.6,0,,,1998,,,Arkansas State,,0,,,-241,-3.6,,,,
1999,6.6,,105,,,,,,10.0,,,,8,,Cleo Lemon,,230,,45.7,15,1569,6.8,cleo-lemon-1,33,0,QB,,117.5,,,,,33,0,-94,-2.8,0,,,1999,,,Arkansas State,,0,,,-94,-2.8,,,,
2000,6.2,,173,,,,,,11.0,,,,7,,Cleo Lemon,,306,,56.5,13,1964,6.4,cleo-lemon-1,44,12,QB,,119.9,,,,,44,2,-48,-1.1,2,,,2000,,,Arkansas State,,2,,,-48,-1.1,,,,SR
Career,6.4,,551,,,,,,,,,,33,,Cleo Lemon,,1128,,48.8,48,7706,6.8,cleo-lemon-1,201,18,QB,,114.4,,,,,201,3,-445,-2.2,3,,,Career,,,Arkansas State,,3,,,-445,-2.2,,,,
