,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2012,7.5,,109,,,,,,10.0,6-4,,,3,,Kevin Hogan,,152,,71.7,9,1096,7.2,kevin-hogan-2,55,12,QB,,147.9,,,,,55,2,263,4.8,2,,,2012,,,Stanford,,2,,218,263,4.8,,,,FR
2013,8.7,,180,0.0,0.0,,,,14.0,6-4,,,10,0.0,Kevin Hogan,,295,,61.0,20,2630,8.9,kevin-hogan-2,84,12,QB,0.0,151.5,0.0,0.0,,0.0,84,2,355,4.2,2,,,2013,,,Stanford,,2,,218,355,4.2,,,,SO
2014,8.0,,232,0.0,0.0,,,,13.0,6-4,,,8,0.0,Kevin Hogan,,352,,65.9,19,2792,7.9,kevin-hogan-2,91,30,QB,0.0,145.8,0.0,0.0,,0.0,91,5,295,3.2,5,,,2014,,,Stanford,,5,,218,295,3.2,,,,JR
2015,10.0,,206,0.0,0.0,,,,14.0,6-4,,,8,0.0,Kevin Hogan,,304,,67.8,27,2867,9.4,kevin-hogan-2,86,42,QB,0.0,171.0,1.0,11.0,11.0,1.0,85,6,336,4.0,7,,,2015,,,Stanford,,7,,218,347,4.0,,,,SR
Career,8.7,,727,0.0,0.0,,,,,6-4,,,29,0.0,Kevin Hogan,,1103,,65.9,75,9385,8.5,kevin-hogan-2,316,96,QB,0.0,154.6,1.0,11.0,11.0,1.0,315,15,1249,4.0,16,,,Career,,,Stanford,,16,,218,1260,4.0,,,,
