,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2004,7.1,,85,,,,,,7.0,,,,7,,Caleb Hanie,,147,,57.8,8,1204,8.2,caleb-hanie-1,36,12,QB,,135.1,,,,,36,2,68,1.9,2,,,2004,,,Colorado State,,2,,,68,1.9,,,,FR
2005,10.0,1.0,13,,,,,,6.0,,,,0,,Caleb Hanie,,29,,44.8,2,251,8.7,caleb-hanie-1,12,0,QB,,140.3,,,,,12,0,57,4.8,0,0.0,,2005,0.0,0.0,Colorado State,1.0,0,,,57,4.8,,,,SO
2006,6.2,0.0,209,,,,,,12.0,,,,12,,Caleb Hanie,,342,,61.1,11,2427,7.1,caleb-hanie-1,108,24,QB,,124.3,,,,,108,4,55,0.5,4,0.0,,2006,2.0,0.0,Colorado State,2.0,4,,,55,0.5,,,,JR
2007,7.3,,188,,,,,,12.0,,,,15,,Caleb Hanie,,293,,64.2,18,2455,8.4,caleb-hanie-1,92,12,QB,,144.6,,,,,92,2,6,0.1,2,,,2007,,,Colorado State,,2,,,6,0.1,,,,SR
Career,6.9,1.0,495,,,,,,,,,,34,,Caleb Hanie,,811,,61.0,39,6337,7.8,caleb-hanie-1,248,48,QB,,134.2,,,,,248,8,186,0.8,8,0.0,,Career,2.0,0.0,Colorado State,3.0,8,,,186,0.8,,,,
