,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2002,4.9,,23,,,,,,5.0,,,,1,,Kellen Clemens,,40,,57.5,2,201,5.0,kellen-clemens-1,8,0,QB,,111.2,,,,,8,0,9,1.1,0,,,2002,,,Oregon,,0,,,9,1.1,,,,FR
2003,7.7,,182,,,,,,13.0,,,,9,,Kellen Clemens,,304,,59.9,18,2400,7.9,kellen-clemens-1,79,12,QB,,139.8,0.0,13.0,13.0,1.0,78,2,108,1.4,2,,,2003,,,Oregon,,2,,,121,1.5,,,,SO
2004,6.8,,223,,,,,,11.0,,,,10,,Kellen Clemens,,372,,59.9,22,2548,6.8,kellen-clemens-1,118,24,QB,,131.6,,,,,118,4,190,1.6,4,,,2004,,,Oregon,,4,,,190,1.6,,,,JR
2005,9.0,0.0,185,,,,,,8.0,,,,4,,Kellen Clemens,,289,,64.0,19,2406,8.3,kellen-clemens-1,69,0,QB,,152.9,,,,,69,0,228,3.3,0,0.0,,2005,1.0,0.0,Oregon,1.0,0,,,228,3.3,,,,SR
Career,7.7,0.0,613,,,,,,,,,,24,,Kellen Clemens,,1005,,61.0,61,7555,7.5,kellen-clemens-1,274,36,QB,,139.4,0.0,13.0,13.0,1.0,273,6,535,2.0,6,0.0,,Career,1.0,0.0,Oregon,1.0,6,,,548,2.0,,,,
