,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2012,8.8,,295,0,,,,,13.0,6-1,,,9,,Johnny Manziel,,434,,68.0,26,3706,8.5,johnny-manziel-1,201,126,QB,,155.3,,,,,201,21,1410,7.0,21,,,2012,,,Texas A&M,,21,,210,1410,7.0,,,,FR
2013,10.0,0.0,300,0,0.0,0.0,0.0,,13.0,6-1,0.0,0.0,13,0.0,Johnny Manziel,,429,0.0,69.9,37,4114,9.6,johnny-manziel-1,144,54,QB,0.0,172.9,0.0,0.0,,0.0,144,9,759,5.3,9,0.0,,2013,1.0,0.0,Texas A&M,1.0,9,,210,759,5.3,,0.0,,SO
Career,9.4,0.0,595,0,0.0,0.0,0.0,,,6-1,0.0,0.0,22,0.0,Johnny Manziel,,863,0.0,68.9,63,7820,9.1,johnny-manziel-1,345,180,QB,0.0,164.1,0.0,0.0,,0.0,345,30,2169,6.3,30,0.0,,Career,1.0,0.0,Texas A&M,1.0,30,,210,2169,6.3,,0.0,,
