,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2001,6.9,,167,,,,,,11.0,,,,9,,Seneca Wallace,,269,,62.1,11,2044,7.6,seneca-wallace-1,114,42,QB,,132.7,,,,,114,7,475,4.2,7,,,2001,,,Iowa State,,7,,,475,4.2,,,,JR
2002,6.2,,244,,,,,,14.0,,,,18,0.0,Seneca Wallace,,443,,55.1,15,3245,7.3,seneca-wallace-1,124,48,QB,,119.7,0.0,1.0,1.0,1.0,123,8,437,3.6,8,,,2002,,,Iowa State,,8,,,438,3.5,,,,SR
Career,6.5,,411,,,,,,,,,,27,0.0,Seneca Wallace,,712,,57.7,26,5289,7.4,seneca-wallace-1,238,90,QB,,124.6,0.0,1.0,1.0,1.0,237,15,912,3.8,15,,,Career,,,Iowa State,,15,,,913,3.8,,,,
