,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
1994,1.4,,8,,,,,,3.0,,,,1,,Moses Moreno,,20,,40.0,0,72,3.6,moses-moreno-1,8,0,QB,,60.2,,,,,8,0,8,1.0,0,,,1994,,,Colorado State,,0,,,8,1.0,,,,
1995,7.9,,99,,,,,,10.0,,,,6,,Moses Moreno,,175,,56.6,11,1439,8.2,moses-moreno-1,35,6,QB,,139.5,,,,,35,1,-139,-4.0,1,,,1995,,,Colorado State,,1,,,-139,-4.0,,,,
1996,8.2,,193,,,,,,12.0,,,,12,,Moses Moreno,,335,,57.6,18,2921,8.7,moses-moreno-1,70,12,QB,,141.4,,,,,70,2,-18,-0.3,2,,,1996,,,Colorado State,,2,,,-18,-0.3,,,,
1997,8.8,,157,,,,,,12.0,,,,9,,Moses Moreno,,257,,61.1,20,2257,8.8,moses-moreno-1,56,6,QB,,153.5,,,,,56,1,-97,-1.7,1,,,1997,,,Colorado State,,1,,,-97,-1.7,,,,
Career,8.1,,457,,,,,,,,,,28,,Moses Moreno,,787,,58.1,49,6689,8.5,moses-moreno-1,169,24,QB,,142.9,,,,,169,4,-246,-1.5,4,,,Career,,,Colorado State,,4,,,-246,-1.5,,,,
