,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
1995,-22.5,,0,,,,,,1.0,,,,1,,Aaron Brooks,,2,,0.0,0,0,0.0,aaron-brooks-1,0,0,QB,,-100.0,,,,,,,,,0,,,1995,,,Virginia,,0,,,0,,,,,
1996,2.5,,37,,,,,,11.0,,,,7,,Aaron Brooks,,89,,41.6,1,517,5.8,aaron-brooks-1,30,24,QB,,78.3,,,,,30.0,4.0,65.0,2.2,4,,,1996,,,Virginia,,4,,,65,2.2,,,,
1997,8.8,,164,,,,,,11.0,,,,7,,Aaron Brooks,,270,,60.7,20,2282,8.5,aaron-brooks-1,85,30,QB,,151.0,,,,,85.0,5.0,255.0,3.0,5,,,1997,,,Virginia,,5,,,255,3.0,,,,
1998,7.4,,156,,,,,,11.0,,,,9,,Aaron Brooks,,290,,53.8,12,2319,8.0,aaron-brooks-1,85,30,QB,,128.4,0.0,-11.0,-11.0,1.0,84.0,5.0,227.0,2.7,5,,,1998,,,Virginia,,5,,,216,2.5,,,,
Career,7.2,,357,,,,,,,,,,24,,Aaron Brooks,,651,,54.8,33,5118,7.9,aaron-brooks-1,200,84,QB,,130.2,0.0,-11.0,-11.0,1.0,199.0,14.0,547.0,2.7,14,,,Career,,,Virginia,,14,,,536,2.7,,,,
