,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
1989,9.1,,104,,,,,,8.0,,,,6,,Dave Brown,,163,,63.8,14,1479,9.1,dave-brown-2,17,6,QB,,161.0,,,,,17,1,-25,-1.5,1,,,1989,,,Duke,,1,,,-25,-1.5,,,,
1990,4.3,,129,,,,,,10.0,,,,12,,Dave Brown,,245,,52.7,8,1444,5.9,dave-brown-2,40,6,QB,,103.1,,,,,40,1,21,0.5,1,,,1990,,,Duke,,1,,,21,0.5,,,,
1991,5.8,,230,,,,,,11.0,,,,15,,Dave Brown,,437,,52.6,20,2794,6.4,dave-brown-2,90,30,QB,,114.6,,,,,90,5,57,0.6,5,,,1991,,,Duke,,5,,,57,0.6,,,,
Career,6.0,,463,,,,,,,,,,33,,Dave Brown,,845,,54.8,42,5717,6.8,dave-brown-2,147,42,QB,,120.2,,,,,147,7,53,0.4,7,,,Career,,,Duke,,7,,,53,0.4,,,,
