,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
1994,8.4,,145,,,,,,11.0,,,,6,,Tony Banks,,238,,60.9,11,2040,8.6,tony-banks-1,87,12,QB,,143.1,,,,,87,2,60,0.7,2,,,1994,,,Michigan State,,2,,,60,0.7,,,,
1995,6.2,,156,,,,,,9.0,,,,15,,Tony Banks,,258,,60.5,9,2089,8.1,tony-banks-1,53,6,QB,,128.4,0.0,-9.0,-9.0,1.0,52,1,-84,-1.6,1,,,1995,,,Michigan State,,1,,,-93,-1.8,,,,
Career,7.2,,301,,,,,,,,,,21,,Tony Banks,,496,,60.7,20,4129,8.3,tony-banks-1,140,18,QB,,135.5,0.0,-9.0,-9.0,1.0,139,3,-24,-0.2,3,,,Career,,,Michigan State,,3,,,-33,-0.2,,,,
