,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2003,2.5,,77,,,,,,8.0,,,,9,,Trent Edwards,,170,,45.3,4,750,4.4,trent-edwards-1,25,6,QB,,79.5,,,,,25,1,-23,-0.9,1,,,2003,,,Stanford,,1,,,-23,-0.9,,,,FR
2004,5.2,,148,,,,,,9.0,,,,11,,Trent Edwards,,271,,54.6,9,1718,6.3,trent-edwards-1,59,6,QB,,110.7,0.0,-6.0,-6.0,1.0,58,1,32,0.6,1,,,2004,,,Stanford,,1,,,26,0.4,,,,SO
2005,7.3,,168,,,,,,11.0,,,,7,,Trent Edwards,,268,,62.7,17,1934,7.2,trent-edwards-1,84,0,QB,,139.0,,,,,84,0,153,1.8,0,,,2005,,,Stanford,,0,,,153,1.8,,,,SR
2006,5.6,,94,,,,,,7.0,,,,6,,Trent Edwards,,156,,60.3,6,1027,6.6,trent-edwards-1,59,0,QB,,120.6,,,,,59,0,37,0.6,0,,,2006,,,Stanford,,0,,,37,0.6,,,,SR
Career,5.4,,487,,,,,,,,,,33,,Trent Edwards,,865,,56.3,36,5429,6.3,trent-edwards-1,227,12,QB,,115.1,0.0,-6.0,-6.0,1.0,226,2,199,0.9,2,,,Career,,,Stanford,,2,,,193,0.9,,,,
