,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
1994,7.6,,89,,,,,,11.0,,,,6,,Peyton Manning,,144,,61.8,11,1141,7.9,peyton-manning-1,21,6,QB,,145.2,,,,,21,1,-26,-1.2,1,,,1994,,,Tennessee,,1,,,-26,-1.2,,,,
1995,8.5,,244,,,,,,11.0,,,,4,,Peyton Manning,,380,,64.2,22,2954,7.8,peyton-manning-1,41,30,QB,,146.5,,,,,41,5,6,0.1,5,,,1995,,,Tennessee,,5,,,6,0.1,,,,
1996,8.3,,243,,,,,,11.0,,,,12,,Peyton Manning,,380,,63.9,20,3287,8.7,peyton-manning-1,42,18,QB,,147.7,,,,,42,3,-131,-3.1,3,,,1996,,,Tennessee,,3,,,-131,-3.1,,,,
1997,8.5,,287,,,,,,12.0,,,,11,,Peyton Manning,,477,,60.2,36,3819,8.0,peyton-manning-1,50,18,QB,,147.7,0.0,10.0,10.0,1.0,49,3,-30,-0.6,3,,,1997,,,Tennessee,,3,,,-20,-0.4,,,,
Career,8.3,,863,,,,,,,,,,33,,Peyton Manning,,1381,,62.5,89,11201,8.1,peyton-manning-1,154,72,QB,,147.1,0.0,10.0,10.0,1.0,153,12,-181,-1.2,12,,,Career,,,Tennessee,,12,,,-171,-1.1,,,,
