,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2000,1.3,,5,,,,,,6.0,,,,1,,Craig Krenzel,,9,,55.6,0,57,6.3,craig-krenzel-1,5,0,QB,,86.5,,,,,5,0,-11,-2.2,0,,,2000,,,Ohio State,,0,,,-11,-2.2,,,,FR
2001,4.1,,22,,,,,,2.0,,,,3,,Craig Krenzel,,41,,53.7,1,282,6.9,craig-krenzel-1,8,0,QB,,104.8,,,,,8,0,-12,-1.5,0,,,2001,,,Ohio State,,0,,,-12,-1.5,,,,SO
2002,8.2,,148,,,,,,14.0,,,,7,,Craig Krenzel,,249,,59.4,12,2110,8.5,craig-krenzel-1,125,18,QB,,140.9,,,,,125,3,368,2.9,3,,,2002,,,Ohio State,,3,,,368,2.9,,,,SR
2003,6.8,,153,,,,,,11.0,,,,10,,Craig Krenzel,,278,,55.0,15,2040,7.3,craig-krenzel-1,109,18,QB,,127.3,,,,,109,3,255,2.3,3,,,2003,,,Ohio State,,3,,,255,2.3,,,,SR
Career,7.1,,328,,,,,,,,,,21,,Craig Krenzel,,577,,56.8,28,4489,7.8,craig-krenzel-1,247,36,QB,,130.9,,,,,247,6,600,2.4,6,,,Career,,,Ohio State,,6,,,600,2.4,,,,
