,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
1996,7.2,,187,,,,,,11.0,,,,15,,Daunte Culpepper,,314,,59.6,19,2565,8.2,daunte-culpepper-1,94,12,QB,,138.6,,,,,94,2,102,1.1,2,,,1996,,,UCF,,2,,,102,1.1,,,,
1997,8.2,,238,,,,,,11.0,,,,10,,Daunte Culpepper,,381,,62.5,25,3086,8.1,daunte-culpepper-1,136,30,QB,,146.9,,,,,136,5,438,3.2,5,,,1997,,,UCF,,5,,,438,3.2,,,,
1998,9.8,,296,,,,,,11.0,,,,7,,Daunte Culpepper,,402,,73.6,28,3690,9.2,daunte-culpepper-1,142,72,QB,,170.2,0.0,21.0,21.0,1.0,141,12,463,3.3,12,,,1998,,,UCF,,12,,,484,3.4,,,,
Career,8.5,,721,,,,,,,,,,32,,Daunte Culpepper,,1097,,65.7,72,9341,8.5,daunte-culpepper-1,372,114,QB,,153.1,0.0,21.0,21.0,1.0,371,19,1003,2.7,19,,,Career,,,UCF,,19,,,1024,2.8,,,,
