,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
1984,,,,,,,,,12.0,,,,,,Tom Tupa,,,,,,,,tom-tupa-1,3,0,P,,,,,,,3,0,-23,-7.7,0,,,1984,,,Ohio State,,0,,,-23,-7.7,,,,
1985,5.2,,7.0,,,,,,12.0,,,,0.0,,Tom Tupa,,13.0,,53.8,0.0,68.0,5.2,tom-tupa-1,4,0,QB,,97.8,,,,,4,0,11,2.8,0,,,1985,,,Ohio State,,0,,,11,2.8,,,,
1986,7.5,,30.0,,,,,,13.0,,,,2.0,,Tom Tupa,,49.0,,61.2,3.0,398.0,8.1,tom-tupa-1,23,0,QB,,141.5,,,,,23,0,18,0.8,0,,,1986,,,Ohio State,,0,,,18,0.8,,,,
1987,6.5,,134.0,,,,,,11.0,,,,10.0,,Tom Tupa,,242.0,,55.4,12.0,1786.0,7.4,tom-tupa-1,72,24,QB,,125.5,,,,,72,4,45,0.6,4,,,1987,,,Ohio State,,4,,,45,0.6,,,,
Career,6.6,,171.0,,,,,,,,,,12.0,,Tom Tupa,,304.0,,56.3,15.0,2252.0,7.4,tom-tupa-1,102,24,QB,,126.9,,,,,102,4,51,0.5,4,,,Career,,,Ohio State,,4,,,51,0.5,,,,
