,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
1997,10.4,,37,,,,,,9.0,,,,1,,Marques Tuiasosopo,,64,,57.8,3,650,10.2,marques-tuiasosopo-1,39,6,QB,,155.5,,,,,39,1,112,2.9,1,,,1997,,,Washington,,1,,,112,2.9,,,,
1998,3.8,,40,,,,,,11.0,,,,5,,Marques Tuiasosopo,,79,,50.6,2,484,6.1,marques-tuiasosopo-1,43,42,QB,,97.8,,,,,43,7,327,7.6,7,,,1998,,,Washington,,7,,,327,7.6,,,,
1999,6.7,,171,,,,,,11.0,,,,11,,Marques Tuiasosopo,,295,,58.0,12,2221,7.5,marques-tuiasosopo-1,138,36,QB,,127.2,,,,,138,6,541,3.9,6,,,1999,,,Washington,,6,,,541,3.9,,,,
2000,6.0,,170,,,,,,11.0,,,,11,,Marques Tuiasosopo,,323,,52.6,14,2146,6.6,marques-tuiasosopo-1,126,36,QB,,115.9,,,,,126,6,394,3.1,6,,,2000,,,Washington,,6,,,394,3.1,,,,SR
Career,6.4,,418,,,,,,,,,,28,,Marques Tuiasosopo,,761,,54.9,31,5501,7.2,marques-tuiasosopo-1,346,120,QB,,121.7,,,,,346,20,1374,4.0,20,,,Career,,,Washington,,20,,,1374,4.0,,,,
