,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2008,3.3,,5,,,,,,5.0,,,,0,,Blaine Gabbert,,13,,38.5,0,43,3.3,blaine-gabbert-1,6,0,QB,,66.2,,,,,6,0,22,3.7,0,,,2008,,,Missouri,,0,,,22,3.7,,,,FR
2009,8.2,0.0,262,,,,,,13.0,,,,9,,Blaine Gabbert,,445,,58.9,24,3593,8.1,blaine-gabbert-1,104,18,QB,,140.5,0.0,-10.0,-10.0,1.0,103,3,204,2.0,3,0.0,,2009,3.0,0.0,Missouri,3.0,3,,,194,1.9,,,,SO
2010,6.5,0.0,301,,,,,,13.0,,,,9,,Blaine Gabbert,,475,,63.4,16,3186,6.7,blaine-gabbert-1,112,30,QB,,127.0,,,,,112,5,232,2.1,5,0.0,,2010,2.0,0.0,Missouri,2.0,5,,,232,2.1,,,,JR
Career,7.3,0.0,568,,,,,,,,,,18,,Blaine Gabbert,,933,,60.9,40,6822,7.3,blaine-gabbert-1,222,48,QB,,132.6,0.0,-10.0,-10.0,1.0,221,8,458,2.1,8,0.0,,Career,5.0,0.0,Missouri,5.0,8,,,448,2.0,,,,
