,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
1989,4.5,,15,,,,,,12.0,,,,1,,Rick Mirer,,30,,50.0,0,180,6.0,rick-mirer-1,12,0,QB,,93.7,,,,,12,0,32,2.7,0,,,1989,,,Notre Dame,,0,,,32,2.7,,,,
1990,8.6,,110,,,,,,11.0,,,,6,,Rick Mirer,,200,,55.0,8,1824,9.1,rick-mirer-1,98,36,QB,,138.8,,,,,98,6,198,2.0,6,,,1990,,,Notre Dame,,6,,,198,2.0,,,,
1991,8.7,,132,,,,,,12.0,,,,10,,Rick Mirer,,234,,56.4,18,2117,9.0,rick-mirer-1,76,54,QB,,149.2,0.0,16.0,16.0,1.0,75,9,306,4.1,9,,,1991,,,Notre Dame,,9,,,322,4.2,,,,
1992,8.1,,120,,,,,,11.0,,,,6,,Rick Mirer,,234,,51.3,15,1876,8.0,rick-mirer-1,68,12,QB,,134.7,,,,,68,2,158,2.3,2,,,1992,,,Notre Dame,,2,,,158,2.3,,,,
Career,8.3,,377,,,,,,,,,,23,,Rick Mirer,,698,,54.0,41,5997,8.6,rick-mirer-1,254,102,QB,,139.0,0.0,16.0,16.0,1.0,253,17,694,2.7,17,,,Career,,,Notre Dame,,17,,,710,2.8,,,,
