,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
1984,0.0,,0,,,,,,2.0,,,,0,,Chris Chandler,,1,,0.0,0,0,0.0,chris-chandler-1,0,0,QB,,0.0,,,,,,,,,0,,,1984,,,Washington,,0,,,0,,,,,
1985,4.9,,38,,,,,,5.0,,,,3,,Chris Chandler,,72,,52.8,3,428,5.9,chris-chandler-1,17,0,QB,,108.1,,,,,17.0,0.0,12.0,0.7,0,,,1985,,,Washington,,0,,,12,0.7,,,,
1986,6.6,,160,,,,,,11.0,,,,13,,Chris Chandler,,275,,58.2,20,1994,7.3,chris-chandler-1,58,24,QB,,133.6,,,,,58.0,4.0,113.0,1.9,4,,,1986,,,Washington,,4,,,113,1.9,,,,
1987,5.7,,128,,,,,,11.0,,,,11,,Chris Chandler,,249,,51.4,9,1739,7.0,chris-chandler-1,46,18,QB,,113.2,,,,,46.0,3.0,136.0,3.0,3,,,1987,,,Washington,,3,,,136,3.0,,,,
Career,6.0,,326,,,,,,,,,,27,,Chris Chandler,,597,,54.6,32,4161,7.0,chris-chandler-1,121,42,QB,,121.8,,,,,121.0,7.0,261.0,2.2,7,,,Career,,,Washington,,7,,,261,2.2,,,,
