,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
1992,2.4,,8,,,,,,7.0,,,,1,,Bobby Hoying,,14,,57.1,1,58,4.1,bobby-hoying-1,5,0,QB,,101.2,,,,,5,0,-10,-2.0,0,,,1992,,,Ohio State,,0,,,-10,-2.0,,,,
1993,6.8,,109,,,,,,12.0,,,,8,,Bobby Hoying,,202,,54.0,8,1570,7.8,bobby-hoying-1,35,0,QB,,124.4,,,,,35,0,-120,-3.4,0,,,1993,,,Ohio State,,0,,,-120,-3.4,,,,
1994,6.9,,170,,,,,,13.0,,,,14,,Bobby Hoying,,301,,56.5,19,2335,7.8,bobby-hoying-1,69,12,QB,,133.2,,,,,69,2,28,0.4,2,,,1994,,,Ohio State,,2,,,28,0.4,,,,
1995,9.7,,211,,,,,,13.0,,,,12,,Bobby Hoying,,341,,61.9,29,3269,9.6,bobby-hoying-1,59,12,QB,,163.4,,,,,59,2,21,0.4,2,,,1995,,,Ohio State,,2,,,21,0.4,,,,
Career,7.9,,498,,,,,,,,,,35,,Bobby Hoying,,858,,58.0,57,7232,8.4,bobby-hoying-1,168,24,QB,,142.6,,,,,168,4,-81,-0.5,4,,,Career,,,Ohio State,,4,,,-81,-0.5,,,,
