,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
1991,6.8,,159,,,,,,11.0,,,,4,,Eric Zeier,,286,,55.6,7,1984,6.9,eric-zeier-1,41,12,QB,,119.1,,,,,41,2,-199,-4.9,2,,,1991,,,Georgia,,2,,,-199,-4.9,,,,
1992,7.6,,151,,,,,,11.0,,,,12,,Eric Zeier,,258,,58.5,12,2248,8.7,eric-zeier-1,37,0,QB,,137.8,,,,,37,0,-131,-3.5,0,,,1992,,,Georgia,,0,,,-131,-3.5,,,,
1993,8.7,,269,,,,,,11.0,,,,7,,Eric Zeier,,425,,63.3,24,3525,8.3,eric-zeier-1,59,6,QB,,148.3,,,,,59,1,-43,-0.7,1,,,1993,,,Georgia,,1,,,-43,-0.7,,,,
1994,7.5,,259,,,,,,11.0,,,,14,,Eric Zeier,,433,,59.8,24,3396,7.8,eric-zeier-1,21,6,QB,,137.5,,,,,21,1,61,2.9,1,,,1994,,,Georgia,,1,,,61,2.9,,,,
Career,7.7,,838,,,,,,,,,,37,,Eric Zeier,,1402,,59.8,67,11153,8.0,eric-zeier-1,158,24,QB,,137.1,,,,,158,4,-312,-2.0,4,,,Career,,,Georgia,,4,,,-312,-2.0,,,,
