,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2001,3.3,,18,,,,,,3.0,,,,2,,Matt Mauck,,41,,43.9,0,224,5.5,matt-mauck-1,20,12,QB,,80.0,,,,,20,2,73,3.7,2,,,2001,,,LSU,,2,,,73,3.7,,,,FR
2002,6.7,,63,,,,,,6.0,,,,2,,Matt Mauck,,130,,48.5,9,782,6.0,matt-mauck-1,50,12,QB,,118.8,,,,,50,2,175,3.5,2,,,2002,,,LSU,,2,,,175,3.5,,,,SO
2003,7.7,,229,,,,,,14.0,,,,14,,Matt Mauck,,358,,64.0,28,2825,7.9,matt-mauck-1,79,6,QB,,148.2,,,,,79,1,97,1.2,1,,,2003,,,LSU,,1,,,97,1.2,,,,JR
Career,7.1,,310,,,,,,,,,,18,,Matt Mauck,,529,,58.6,37,3831,7.2,matt-mauck-1,149,30,QB,,135.7,,,,,149,5,345,2.3,5,,,Career,,,LSU,,5,,,345,2.3,,,,
