,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2008,8.3,0,100,,,,,,13.0,,,,4,,Terrelle Pryor,,165,,60.6,12,1311,7.9,terrelle-pryor-1,140,42,QB,,146.5,1.0,5.0,5.0,1.0,139,6,631,4.5,7,0.0,,2008,1,0.0,Ohio State,1,7,,,636,4.5,,,,FR
2009,6.6,0,167,,,,,,13.0,,,,11,,Terrelle Pryor,,295,,56.6,18,2094,7.1,terrelle-pryor-1,162,42,QB,,128.9,,,,,162,7,779,4.8,7,0.0,,2009,2,0.0,Ohio State,2,7,,,779,4.8,,,,SO
2010,8.7,1,210,,,,,,13.0,,,,11,,Terrelle Pryor,,323,,65.0,27,2772,8.6,terrelle-pryor-1,137,30,QB,,157.9,1.0,19.0,9.5,2.0,135,4,754,5.6,5,0.0,,2010,0,0.0,Ohio State,1,5,,,773,5.6,,,,JR
Career,7.9,1,477,,,,,,,,,,26,,Terrelle Pryor,,783,,60.9,57,6177,7.9,terrelle-pryor-1,439,114,QB,,144.6,2.0,24.0,8.0,3.0,436,17,2164,5.0,19,0.0,,Career,3,0.0,Ohio State,4,19,,,2188,5.0,,,,
