,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
1986,2.7,,122,,,,,,11.0,6-6,,,15,,Jeff George,,227,,53.7,4,1217,5.4,jeff-george-1,30,0,QB,,91.4,,,,,30,0,-210,-7.0,0,,,1986,,,Purdue,,0,,195,-210,-7.0,,,,
1988,5.7,,212,,,,,,11.0,6-6,,,8,,Jeff George,,366,,57.9,9,2257,6.2,jeff-george-1,26,6,QB,,113.5,1.0,1.0,0.5,2.0,24,0,-190,-7.9,1,,,1988,,,Illinois,,1,,195,-189,-7.3,,,,
1989,6.8,,242,,,,,,12.0,6-6,,,12,,Jeff George,,386,,62.7,22,2738,7.1,jeff-george-1,25,0,QB,,134.9,,,,,25,0,-182,-7.3,0,,,1989,,,Illinois,,0,,195,-182,-7.3,,,,
Career,5.5,,576,,,,,,,6-6,,,35,,Jeff George,,979,,58.8,35,6212,6.3,jeff-george-1,81,6,QB,,116.8,1.0,1.0,0.5,2.0,79,0,-582,-7.4,1,,,Career,,,Overall,,1,,195,-581,-7.2,,,,
