,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2000,6.1,,17,,,,,,4.0,,,,1,,Brock Berlin,,27,,63.0,2,170,6.3,brock-berlin-1,5,,QB,,132.9,,,,,5,0,-28,-5.6,0,,,2000,,,Florida,,,,,-28,-5.6,,,,FR
2001,10.3,,36,,,,,,8.0,,,,1,,Brock Berlin,,60,,60.0,9,483,8.1,brock-berlin-1,1,,QB,,173.8,,,,,1,0,-9,-9.0,0,,,2001,,,Florida,,,,,-9,-9.0,,,,SO
2003,5.4,,211,,,,,,13.0,,,,17,,Brock Berlin,,352,,59.9,12,2419,6.9,brock-berlin-1,33,,QB,,119.3,0.0,-5.0,-5.0,1.0,32,0,-62,-1.9,0,,,2003,,,Miami (FL),,,,,-67,-2.0,,,,JR
2004,8.2,,195,,,,,,12.0,,,,6,,Brock Berlin,,348,,56.0,22,2680,7.7,brock-berlin-1,43,,QB,,138.1,0.0,-2.0,-2.0,1.0,42,0,-53,-1.3,0,,,2004,,,Miami (FL),,,,,-55,-1.3,,,,SR
Career,7.0,,459,,,,,,,,,,25,,Brock Berlin,,787,,58.3,45,5752,7.3,brock-berlin-1,82,,QB,,132.2,0.0,-7.0,-3.5,2.0,80,0,-152,-1.9,0,,,Career,,,Overall,,,,,-159,-1.9,,,,
