,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
1999,7.6,,74,,,,,,6.0,,,,2,,Ken Dorsey,,120,,61.7,10,807,6.7,ken-dorsey-1,8,6,QB,,142.3,,,,,8,1,-20,-2.5,1,,,1999,,,Miami (FL),,1,,,-20,-2.5,,,,
2000,9.4,,188,,,,,,11.0,,,,5,,Ken Dorsey,,322,,58.4,25,2737,8.5,ken-dorsey-1,16,6,QB,,152.3,,,,,16,1,-23,-1.4,1,,,2000,,,Miami (FL),,1,,,-23,-1.4,,,,SO
2001,8.5,,184,,,,,,11.0,,,,9,,Ken Dorsey,,318,,57.9,23,2652,8.3,ken-dorsey-1,12,0,QB,,146.1,,,,,12,0,3,0.3,0,,,2001,,,Miami (FL),,0,,,3,0.3,,,,JR
2002,8.6,,222,,,,,,13.0,,,,12,,Ken Dorsey,,393,,56.5,28,3369,8.6,ken-dorsey-1,23,0,QB,,145.9,,,,,23,0,-39,-1.7,0,,,2002,,,Miami (FL),,0,,,-39,-1.7,,,,SR
Career,8.7,,668,,,,,,,,,,28,,Ken Dorsey,,1153,,57.9,86,9565,8.3,ken-dorsey-1,59,12,QB,,147.4,,,,,59,2,-79,-1.3,2,,,Career,,,Miami (FL),,2,,,-79,-1.3,,,,
