,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
1995,2.0,,37,,,,,,3.0,,,,4,,Matt Lytle,,71,,52.1,1,299,4.2,matt-lytle-1,18,0,QB,,80.9,,,,,18,0,-19,-1.1,0,,,1995,,,Pitt,,0,,,-19,-1.1,,,,
1996,5.3,,105,,,,,,10.0,,,,6,,Matt Lytle,,214,,49.1,8,1249,5.8,matt-lytle-1,51,6,QB,,104.8,,,,,51,1,18,0.4,1,,,1996,,,Pitt,,1,,,18,0.4,,,,
1997,9.1,,5,,,,,,3.0,,,,0,,Matt Lytle,,13,,38.5,1,98,7.5,matt-lytle-1,8,0,QB,,127.2,,,,,8,0,42,5.3,0,,,1997,,,Pitt,,0,,,42,5.3,,,,
1998,5.8,,159,,,,,,11.0,,,,14,,Matt Lytle,,306,,52.0,16,2092,6.8,matt-lytle-1,116,18,QB,,117.5,,,,,116,3,120,1.0,3,,,1998,,,Pitt,,3,,,120,1.0,,,,
Career,5.3,,306,,,,,,,,,,24,,Matt Lytle,,604,,50.7,26,3738,6.2,matt-lytle-1,193,24,QB,,108.9,,,,,193,4,161,0.8,4,,,Career,,,Pitt,,4,,,161,0.8,,,,
