,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
1998,3.0,,72,,,,,,9.0,,,,7,,Kurt Kittner,,162,,44.4,1,782,4.8,kurt-kittner-1,43,12,QB,,78.4,,,,,43,2,28,0.7,2,,,1998,,,Illinois,,2,,,28,0.7,,,,
1999,7.5,,216,,,,,,12.0,,,,5,,Kurt Kittner,,396,,54.5,24,2702,6.8,kurt-kittner-1,68,12,QB,,129.3,1.0,30.0,30.0,1.0,67,1,83,1.2,2,,,1999,,,Illinois,,2,,,113,1.7,,,,
2000,6.7,,173,,,,,,10.0,,,,8,,Kurt Kittner,,297,,58.2,18,1982,6.7,kurt-kittner-1,44,12,QB,,128.9,,,,,44,2,61,1.4,2,,,2000,,,Illinois,,2,,,61,1.4,,,,JR
2001,7.7,,207,,,,,,11.0,,,,13,,Kurt Kittner,,374,,55.3,23,2994,8.0,kurt-kittner-1,38,12,QB,,135.9,,,,,38,2,-4,-0.1,2,,,2001,,,Illinois,,2,,,-4,-0.1,,,,SR
Career,6.7,,668,,,,,,,,,,33,,Kurt Kittner,,1229,,54.4,66,8460,6.9,kurt-kittner-1,193,48,QB,,124.5,1.0,30.0,30.0,1.0,192,7,168,0.9,8,,,Career,,,Illinois,,8,,,198,1.0,,,,
