,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
1990,7.6,,229,,,,,,11.0,,,,12,,Shane Matthews,,378,,60.6,23,2952,7.8,shane-matthews-1,73,24,QB,,139.9,0.0,-12.0,-12.0,1.0,72,4,-27,-0.4,4,,,1990,,,Florida,,4,,,-39,-0.5,,,,
1991,8.0,,218,,,,,,11.0,,,,18,,Shane Matthews,,361,,60.4,28,3130,8.7,shane-matthews-1,51,12,QB,,148.8,1.0,19.0,19.0,1.0,50,1,10,0.2,2,,,1991,,,Florida,,2,,,29,0.6,,,,
1992,6.4,,275,,,,,,12.0,,,,16,,Shane Matthews,,463,,59.4,23,3205,6.9,shane-matthews-1,73,12,QB,,127.0,,,,,73,2,-29,-0.4,2,,,1992,,,Florida,,2,,,-29,-0.4,,,,
Career,7.2,,722,,,,,,,,,,46,,Shane Matthews,,1202,,60.1,74,9287,7.7,shane-matthews-1,197,48,QB,,137.6,1.0,7.0,3.5,2.0,195,7,-46,-0.2,8,,,Career,,,Florida,,8,,,-39,-0.2,,,,
